movie_title,release_date,genre,meta_mixed,meta_negative,meta_positive,metascore,user_mixed,user_negative,user_positive,userscore
WXIII: Patlabor the Movie 3,10-Jan-03,"Action,Sci-Fi,Crime,Animation",8,1,2,47,0,4,6,5.1
The Son,10-Jan-03,Drama,1,0,17,86,1,2,12,8.0
The Slaughter Rule,8-Jan-03,"Drama,Sport",4,1,8,65,1,0,6,8.3
Confessions of a Dangerous Mind,31-Dec-02,"Biography,Drama,Thriller,Comedy,Romance,Crime",8,3,22,67,10,1,86,8.6
Sonny,27-Dec-02,"Drama,Crime",3,4,2,31,3,2,32,8.7
Max,27-Dec-02,"Drama,War",8,5,17,56,1,0,6,7.9
Nicholas Nickleby,27-Dec-02,Drama,6,0,26,71,5,3,6,5.9
The Hours,27-Dec-02,Drama,5,0,35,80,12,8,165,8.7
Chicago,27-Dec-02,"Drama,Comedy,Crime,Musical",5,1,33,82,36,8,167,8.0
The Pianist,27-Dec-02,"Biography,Drama,War",3,0,37,85,22,48,347,7.8
Pinocchio,25-Dec-02,"Fantasy,Comedy,Family",2,13,0,11,2,24,14,4.0
Catch Me If You Can,25-Dec-02,"Biography,Drama,Comedy,Crime",4,0,35,75,33,4,485,8.6
Two Weeks Notice,20-Dec-02,"Comedy,Romance",8,11,11,42,9,1,23,8.0
The Wild Thornberrys Movie,20-Dec-02,"Adventure,Fantasy,Comedy,Animation,Family",4,0,21,69,4,3,17,6.8
Narc,20-Dec-02,"Drama,Thriller,Crime",2,2,30,70,5,1,45,8.5
Gangs of New York,20-Dec-02,"Drama,History,Crime",12,0,27,72,46,15,263,7.7
Morvern Callar,20-Dec-02,Drama,0,1,23,78,5,7,12,5.5
Spider,20-Dec-02,"Drama,Mystery",1,0,34,83,11,2,27,7.2
Antwone Fisher,19-Dec-02,"Biography,Drama,Romance",11,2,19,62,6,1,24,8.1
25th Hour,19-Dec-02,"Drama,Crime",10,3,24,67,17,6,190,8.7
Devils on the Doorstep,18-Dec-02,"Drama,Comedy,War",2,0,5,70,1,0,4,8.0
The Lord of the Rings: The Two Towers,18-Dec-02,"Action,Adventure,Fantasy",1,0,38,87,38,55,1462,9.0
The Hot Chick,13-Dec-02,"Fantasy,Comedy",6,13,3,29,15,19,25,5.2
Maid in Manhattan,13-Dec-02,"Drama,Comedy,Romance",19,6,7,45,16,10,16,5.6
Evelyn,13-Dec-02,Drama,12,4,14,55,1,1,3,6.6
Intact,13-Dec-02,"Drama,Thriller",3,3,19,59,1,1,6,6.8
Drumline,13-Dec-02,"Drama,Comedy,Romance,Music",4,3,21,63,4,3,8,6.2
Pellet,13-Dec-02,Drama,2,0,7,70,0,1,4,8.0
About Schmidt,13-Dec-02,"Drama,Comedy",6,0,34,85,19,13,100,7.5
Equilibrium,6-Dec-02,"Action,Sci-Fi,Drama,Thriller",8,10,4,33,32,28,386,8.4
Analyze That,6-Dec-02,"Comedy,Crime",18,12,4,37,21,10,13,5.1
Adaptation.,6-Dec-02,"Drama,Comedy,Crime",2,2,36,83,22,12,195,8.1
Rabbit-Proof Fence,29-Nov-02,"Adventure,Drama,History",2,0,29,80,3,3,28,7.6
Russian Ark,29-Nov-02,"Drama,History,Fantasy",0,1,31,86,3,5,32,7.8
Extreme Ops,27-Nov-02,"Action,Adventure,Thriller",3,11,0,17,3,19,6,2.7
Eight Crazy Nights,27-Nov-02,"Drama,Comedy,Animation,Musical",4,20,3,23,8,32,24,4.6
They,27-Nov-02,"Thriller,Horror",6,8,2,31,1,6,79,8.9
Solaris,27-Nov-02,"Sci-Fi,Drama,Mystery,Romance",11,2,25,65,22,25,78,6.8
Friday After Next,22-Nov-02,Comedy,10,10,4,35,9,12,18,5.7
Phantom,22-Nov-02,Drama,5,3,1,36,0,6,17,6.7
The Emperor's Club,22-Nov-02,Drama,13,5,14,49,1,4,19,8.2
Die Another Day,22-Nov-02,"Action,Adventure,Thriller",18,4,21,56,49,31,235,8.1
The Quiet American,22-Nov-02,"Drama,Thriller,Romance,War",1,1,37,84,1,3,49,8.7
Talk to Her,22-Nov-02,Drama,3,0,31,86,7,2,64,8.2
Half Past Dead,15-Nov-02,"Action,Thriller,Crime",3,20,0,23,6,5,37,8.3
The Crime of Padre Amaro,15-Nov-02,"Drama,Romance",11,1,17,60,2,1,7,7.3
Ararat,15-Nov-02,"Drama,War",10,0,15,62,0,8,33,7.7
Harry Potter and the Chamber of Secrets,15-Nov-02,"Adventure,Mystery,Fantasy,Family",11,1,23,63,110,72,542,7.2
The Way Home,15-Nov-02,Drama,7,0,12,63,0,1,17,8.6
"The Bread, My Sweet",8-Nov-02,"Drama,Romance",11,1,7,54,1,1,6,7.9
'R Xmas,8-Nov-02,"Drama,Crime",5,2,4,55,2,0,6,6.9
8 Mile,8-Nov-02,"Drama,Music",4,0,34,77,34,15,466,8.7
Far From Heaven,8-Nov-02,"Drama,Romance",1,2,34,84,9,3,63,8.1
Femme Fatale,6-Nov-02,"Thriller,Crime",9,5,16,59,15,5,12,5.8
Treasure Planet,5-Nov-02,"Adventure,Sci-Fi,Romance,Animation,Family",7,3,20,60,9,8,148,8.3
I Spy,1-Nov-02,"Action,Adventure,Thriller,Comedy",13,15,3,35,7,33,14,3.1
The Weight of Water,1-Nov-02,"Mystery,Thriller",15,3,4,45,2,2,5,5.6
The Santa Clause 2,1-Nov-02,"Fantasy,Comedy,Family",16,3,7,48,18,3,13,6.1
Tully,1-Nov-02,Drama,3,1,16,73,0,0,4,8.3
Ghost Ship,25-Oct-02,"Adventure,Mystery,Thriller,Horror",8,17,0,28,36,38,41,4.9
Waking Up in Reno,25-Oct-02,"Comedy,Romance",4,6,0,28,3,0,9,8.1
Jackass: The Movie,25-Oct-02,"Action,Comedy",3,5,6,42,15,14,90,7.5
Food of Love,25-Oct-02,"Drama,Music",5,2,3,46,0,0,4,8.5
Paid in Full,25-Oct-02,"Action,Drama,Crime",6,4,6,49,3,6,12,6.2
The Truth About Charlie,25-Oct-02,"Mystery,Thriller",17,2,16,55,4,1,3,6.1
Frida,25-Oct-02,"Biography,Drama,Romance",17,1,20,61,4,2,34,7.4
All or Nothing,25-Oct-02,"Drama,Comedy",6,0,25,72,3,0,6,7.1
Roger Dodger,25-Oct-02,"Drama,Comedy",2,1,30,75,3,1,18,7.7
Formula 51,18-Oct-02,"Action,Comedy,Crime",5,20,4,23,3,45,15,2.4
Abandon,18-Oct-02,"Drama,Mystery,Thriller",7,12,7,36,5,4,3,4.9
The Business of Fancydancing,18-Oct-02,"Drama,Music",5,2,4,49,0,0,4,7.5
The Ring,18-Oct-02,"Mystery,Thriller,Horror",13,4,19,57,55,158,139,4.3
Real Women Have Curves,18-Oct-02,"Drama,Comedy",6,0,22,71,1,7,3,4.1
Swept Away,11-Oct-02,"Comedy,Romance",4,21,2,18,6,21,24,5.0
Pokémon 4: The Movie,11-Oct-02,"Action,Adventure,Animation,Family",6,10,0,25,9,10,40,7.2
Knockaround Guys,11-Oct-02,"Drama,Thriller,Comedy,Crime",10,15,1,30,5,89,12,1.4
The Rules of Attraction,11-Oct-02,"Drama,Thriller,Comedy,Romance",9,8,13,50,6,16,22,5.4
The Transporter,11-Oct-02,"Action,Thriller,Crime",12,4,11,51,43,4,267,8.6
Below,11-Oct-02,"Mystery,Thriller,Horror",7,3,10,55,8,2,14,6.6
White Oleander,11-Oct-02,Drama,15,0,20,61,1,1,11,7.6
Comedian,11-Oct-02,Documentary,11,0,17,62,1,1,5,7.4
Tuck Everlasting,11-Oct-02,"Drama,Fantasy,Romance,Family",8,0,19,66,5,5,54,8.7
Bowling for Columbine,11-Oct-02,"History,Documentary",8,0,24,72,6,21,89,7.1
Punch-Drunk Love,11-Oct-02,"Drama,Comedy,Romance",2,2,33,78,22,15,205,8.0
Jonah: A VeggieTales Movie,4-Oct-02,"Adventure,Drama,Comedy,Animation,Family,Musical",5,3,12,58,2,1,10,7.3
Red Dragon,4-Oct-02,"Thriller,Crime",15,1,20,60,26,5,275,8.6
Heaven,4-Oct-02,"Drama,Thriller,Romance,Crime",9,1,21,68,7,0,16,7.7
Bloody Sunday,4-Oct-02,"Drama,History,War",0,0,31,90,1,1,32,8.5
The Tuxedo,27-Sep-02,"Action,Sci-Fi,Thriller,Comedy",12,13,2,30,18,108,14,1.8
Sweet Home Alabama,27-Sep-02,"Comedy,Romance",23,6,6,45,12,3,25,7.1
Captain Pantoja and the Special Services,27-Sep-02,"Drama,Comedy",3,1,3,51,1,2,6,7.0
Wasabi,27-Sep-02,"Action,Drama,Thriller,Comedy,Crime",10,1,4,53,7,5,17,6.3
Biggie and Tupac,27-Sep-02,"Biography,Crime,Music,Documentary",5,1,10,63,2,1,10,7.1
Siddhartha (re-release),27-Sep-02,"Drama,Mystery",1,0,6,80,0,1,6,8.3
Ballistic: Ecks vs. Sever,20-Sep-02,"Action,Thriller",5,21,0,19,5,73,18,2.2
Snipes,20-Sep-02,"Drama,Thriller",2,6,1,32,0,2,6,7.5
Trapped,20-Sep-02,"Drama,Thriller,Crime",9,4,2,42,3,0,18,8.5
The Four Feathers,20-Sep-02,"Adventure,Drama,War",17,5,10,49,5,0,14,7.6
Invincible,20-Sep-02,"Drama,War",7,2,10,55,2,0,3,7.6
Secretary,20-Sep-02,"Drama,Comedy,Romance",9,5,25,63,8,14,84,7.9
8 Women,20-Sep-02,"Mystery,Comedy,Crime,Musical",4,3,23,64,6,4,13,6.3
The Ignorant Fairies,20-Sep-02,Drama,1,1,14,69,0,0,5,8.8
Spirited Away,20-Sep-02,"Adventure,Fantasy,Animation,Family",0,0,41,96,36,80,1487,9.0
The Experiment,18-Sep-02,"Drama,Thriller",6,1,12,60,6,1,21,7.5
Stealing Harvard,13-Sep-02,"Drama,Comedy,Crime",7,18,0,25,1,27,4,1.4
Ted Bundy,13-Sep-02,"Biography,Drama,Thriller,Crime",5,4,2,37,3,6,9,6.1
Elvira's Haunted Hills,13-Sep-02,"Horror,Comedy",5,1,1,48,4,2,5,6.6
Quitting,13-Sep-02,"Biography,Drama,Music",8,1,10,61,0,2,4,6.5
Barbershop,13-Sep-02,"Drama,Comedy",5,1,23,66,7,4,8,5.8
Igby Goes Down,13-Sep-02,"Drama,Comedy",4,3,23,72,10,1,23,7.6
The Pinochet Case,11-Sep-02,Documentary,0,0,8,84,0,2,9,8.1
Swimfan,6-Sep-02,"Drama,Thriller",10,9,0,29,7,51,12,2.2
City by the Sea,6-Sep-02,"Drama,Mystery,Thriller,Crime",15,3,16,50,2,1,46,9.3
FeardotCom,30-Aug-02,"Thriller,Horror,Crime",4,16,0,16,3,101,97,4.9
Amy's Orgasm,23-Aug-02,"Comedy,Romance",5,5,2,36,1,3,35,8.7
S1m0ne,23-Aug-02,"Sci-Fi,Drama,Fantasy",21,6,11,49,22,7,147,8.9
The Isle,23-Aug-02,Drama,6,1,5,61,2,1,8,7.2
One Hour Photo,21-Aug-02,"Drama,Thriller",11,1,23,64,16,37,51,4.9
The Adventures of Pluto Nash,16-Aug-02,"Action,Sci-Fi,Comedy",0,12,0,12,8,23,19,4.9
Blue Crush,16-Aug-02,"Drama,Sport,Romance",13,1,19,61,10,14,13,4.5
I'm Going Home,14-Aug-02,"Drama,Comedy",0,0,21,86,2,1,5,7.3
xXx,9-Aug-02,"Action,Adventure,Thriller,Crime",16,7,10,48,49,101,61,3.8
Blood Work,9-Aug-02,"Action,Drama,Mystery,Thriller,Crime",9,2,23,64,13,5,50,8.1
24 Hour Party People,9-Aug-02,"Biography,Drama,Comedy,Music",0,0,29,85,6,2,81,8.9
Spy Kids 2: Island of Lost Dreams,7-Aug-02,"Action,Adventure,Sci-Fi,Comedy,Family",8,1,20,66,33,4,46,6.8
The Good Girl,7-Aug-02,"Drama,Comedy,Romance",10,0,25,71,7,4,31,7.5
The Master of Disguise,2-Aug-02,"Comedy,Family",1,23,0,12,11,96,23,2.4
Signs,2-Aug-02,"Sci-Fi,Drama,Mystery,Thriller,Horror",11,4,21,59,56,49,264,7.5
The Country Bears,26-Jul-02,"Comedy,Music,Family,Musical",10,7,4,37,1,3,4,5.5
Austin Powers in Goldmember,26-Jul-02,"Action,Adventure,Comedy,Crime",9,3,22,62,49,13,71,6.7
I Am Trying to Break Your Heart,26-Jul-02,"Music,Documentary",6,0,18,66,2,3,2,4.0
What to Do in Case of Fire,19-Jul-02,"Drama,Comedy",4,2,4,47,1,0,6,8.6
K-19: The Widowmaker,19-Jul-02,"Drama,History,Thriller",16,2,17,58,13,4,21,6.6
Stuart Little 2,19-Jul-02,"Adventure,Fantasy,Comedy,Animation,Family",5,3,21,66,18,4,31,6.7
Eight Legged Freaks,17-Jul-02,"Action,Sci-Fi,Thriller,Horror,Comedy",13,4,15,53,14,9,98,8.5
Halloween: Resurrection,12-Jul-02,"Thriller,Horror",3,14,0,19,27,108,21,2.6
Never Again,12-Jul-02,"Comedy,Romance",10,10,2,30,1,4,1,3.0
Reign of Fire,12-Jul-02,"Action,Sci-Fi,Thriller,Fantasy",10,12,8,39,37,8,31,6.1
The Crocodile Hunter: Collision Course,12-Jul-02,"Action,Adventure,Comedy",9,3,11,50,4,1,4,6.7
Sex and Lucia,12-Jul-02,"Drama,Romance",6,1,21,65,7,8,32,7.4
Road to Perdition,12-Jul-02,"Adventure,Drama,Thriller,Crime",7,0,29,72,9,7,298,8.9
All About Lily Chou-Chou,12-Jul-02,"Drama,Thriller,Crime,Music",1,1,16,73,1,0,8,8.2
Me Without You,5-Jul-02,Drama,8,1,16,67,3,1,7,7.5
Rocco and His Brothers (re-release),5-Jul-02,"Drama,Crime",1,0,6,84,0,2,12,7.8
Like Mike,3-Jul-02,"Sport,Fantasy,Comedy,Family",13,6,8,47,11,5,12,5.9
Men in Black II,3-Jul-02,"Action,Sci-Fi,Comedy",21,5,11,49,130,25,109,6.4
The Powerpuff Girls,3-Jul-02,"Action,Adventure,Drama,Fantasy,Comedy,Animation,Family",9,0,16,65,4,8,37,7.0
Songs from the Second Floor,3-Jul-02,"Drama,Comedy",2,0,12,76,1,1,16,8.3
Mr. Deeds,28-Jun-02,"Comedy,Romance",10,18,5,24,30,27,37,5.3
Pumpkin,28-Jun-02,"Drama,Sport,Comedy,Romance",12,5,7,46,2,1,25,9.1
Hey Arnold! The Movie,28-Jun-02,"Adventure,Comedy,Animation,Family",13,4,6,47,8,8,19,6.2
Notorious C.H.O.,28-Jun-02,Comedy,3,1,16,66,0,2,3,4.8
Lovely & Amazing,28-Jun-02,"Drama,Comedy",2,0,29,75,0,0,9,8.3
The Cockettes,28-Jun-02,Documentary,2,1,19,77,0,1,5,8.0
Juwanna Mann,21-Jun-02,"Drama,Sport,Comedy,Romance",5,18,2,24,3,6,5,5.0
Dahmer,21-Jun-02,"Biography,Drama,Thriller,Horror,Crime",7,1,10,63,4,3,10,7.1
Sunshine State,21-Jun-02,Drama,10,0,22,69,0,5,8,6.0
Lilo & Stitch,21-Jun-02,"Adventure,Sci-Fi,Animation,Family",3,1,26,73,22,3,157,8.5
Minority Report,21-Jun-02,"Action,Sci-Fi,Mystery,Thriller",3,0,34,80,36,57,313,7.0
Scooby-Doo,14-Jun-02,"Adventure,Mystery,Comedy,Family",12,13,6,35,63,34,58,5.7
Windtalkers,14-Jun-02,"Action,History,Romance,War",19,2,14,51,14,5,16,6.0
The Emperor's New Clothes,14-Jun-02,"Drama,Comedy,Romance",10,1,17,60,3,0,3,7.3
Gangster No. 1,14-Jun-02,"Drama,Thriller,Crime",3,2,10,60,5,4,43,8.5
The Bourne Identity,14-Jun-02,"Action,Adventure,Mystery,Thriller",11,1,26,68,39,36,345,7.5
The Dangerous Lives of Altar Boys,14-Jun-02,"Drama,Comedy",12,0,19,69,2,1,13,8.1
Bad Company,7-Jun-02,"Action,Adventure,Thriller,Comedy",16,14,3,37,9,10,66,8.3
Divine Secrets of the Ya-Ya Sisterhood,7-Jun-02,Comedy,19,6,10,48,4,4,6,5.4
Atanarjuat: The Fast Runner,7-Jun-02,"Drama,Fantasy",1,0,28,91,1,1,25,8.3
The Sum of All Fears,31-May-02,"Action,Drama,Thriller",14,8,13,45,25,4,15,5.8
Undercover Brother,31-May-02,"Action,Comedy",5,1,24,69,9,3,45,8.4
Elling,29-May-02,"Drama,Comedy",6,0,15,70,5,3,8,6.6
Enough,24-May-02,"Drama,Thriller",6,22,4,25,7,14,30,6.5
Spirit: Stallion of the Cimarron,24-May-02,"Adventure,Romance,Western,Animation,Family",8,6,15,52,13,4,80,8.2
CQ,24-May-02,"Sci-Fi,Drama,Comedy",10,3,13,56,2,1,4,6.9
Thirteen Conversations About One Thing,24-May-02,Drama,5,0,21,74,0,2,29,9.1
Insomnia,24-May-02,"Drama,Mystery,Thriller,Crime",3,1,32,78,45,7,431,8.4
The Importance of Being Earnest,22-May-02,"Drama,Comedy,Romance",7,2,21,60,1,2,13,7.3
About a Boy,17-May-02,"Drama,Comedy,Romance",5,2,31,75,18,2,74,7.5
The Believer,17-May-02,Drama,3,1,24,75,3,4,99,8.8
Star Wars: Episode II - Attack of the Clones,16-May-02,"Action,Adventure,Sci-Fi,Fantasy",18,5,16,54,464,231,591,6.0
Cremaster 3,15-May-02,Drama,2,0,5,67,1,8,13,6.3
The New Guy,10-May-02,Comedy,6,15,2,24,7,7,59,8.3
Unfaithful,10-May-02,"Drama,Thriller,Romance",8,3,23,63,9,4,52,7.9
Lagaan: Once Upon a Time in India,8-May-02,"Drama,Sport,Romance,Musical",0,0,21,84,6,4,51,8.3
Hollywood Ending,3-May-02,"Comedy,Romance",19,6,12,46,4,4,13,6.5
A Shot at Glory,3-May-02,"Drama,Sport",3,0,4,66,2,0,7,8.1
Home Movie,3-May-02,Documentary,3,1,12,67,1,0,5,7.8
ABC Africa,3-May-02,Documentary,3,0,8,73,0,1,4,6.8
Spider-Man,3-May-02,"Action,Adventure,Fantasy",6,0,32,73,81,30,1051,8.5
Spiral,1-May-02,Horror,2,1,6,62,7,1,6,6.2
Jason X,26-Apr-02,"Sci-Fi,Horror",5,17,1,25,33,38,75,6.3
Life or Something Like It,26-Apr-02,"Comedy,Romance",9,18,5,31,5,10,9,4.3
Night at the Golden Eagle,26-Apr-02,Drama,2,5,2,32,1,4,3,4.5
The Salton Sea,26-Apr-02,"Drama,Mystery,Thriller,Crime",9,11,10,41,3,4,78,8.9
Rain,26-Apr-02,"Drama,Romance",4,1,16,71,2,2,2,4.7
Dogtown and Z-Boys,26-Apr-02,"Sport,Documentary",4,0,23,76,0,2,11,8.0
Chelsea Walls,19-Apr-02,Drama,5,9,4,34,0,4,8,6.7
The Scorpion King,19-Apr-02,"Action,Adventure,Thriller,Fantasy,Romance",15,8,7,45,47,13,26,5.5
Murder by Numbers,19-Apr-02,"Drama,Thriller,Crime",18,3,14,50,15,5,28,7.3
My Big Fat Greek Wedding,19-Apr-02,"Comedy,Romance",11,1,17,62,17,6,65,7.5
Enigma,19-Apr-02,"Drama,Mystery,Thriller,Romance,War",11,0,22,64,6,4,11,6.5
Murderous Maids,19-Apr-02,"Biography,Drama,Crime",1,0,18,78,0,0,4,8.5
Nine Queens,19-Apr-02,"Thriller,Crime",1,0,29,80,4,2,49,8.4
New Best Friend,12-Apr-02,"Drama,Mystery,Thriller",3,11,1,13,1,8,6,4.8
The Sweetest Thing,12-Apr-02,"Comedy,Romance",7,18,5,32,13,4,12,5.9
The Other Side of Heaven,12-Apr-02,"Adventure,Biography,Drama",11,3,2,38,1,4,22,8.4
Human Nature,12-Apr-02,"Drama,Comedy",16,1,13,56,6,1,13,7.1
Frailty,12-Apr-02,"Sci-Fi,Drama,Thriller,Horror",10,2,20,64,13,10,191,8.9
Changing Lanes,12-Apr-02,"Drama,Thriller",8,1,27,69,11,5,134,9.0
Van Wilder,5-Apr-02,"Comedy,Romance",8,15,1,26,23,9,29,6.7
Big Trouble,5-Apr-02,"Thriller,Comedy,Crime",14,7,11,47,3,1,25,9.1
High Crimes,5-Apr-02,"Drama,Thriller,Crime",21,4,8,48,6,2,8,6.7
No Such Thing,29-Mar-02,"Drama,Fantasy,Horror,Comedy",14,6,1,36,3,0,7,8.2
Death to Smoochy,29-Mar-02,"Thriller,Comedy,Crime,Musical",11,13,6,38,4,5,26,7.3
Clockstoppers,29-Mar-02,"Adventure,Sci-Fi,Thriller",16,5,3,40,4,4,11,6.4
Panic Room,29-Mar-02,Thriller,13,0,23,65,37,8,335,8.6
The Rookie,29-Mar-02,"Drama,Sport,Family",4,1,26,72,4,2,25,8.1
The Piano Teacher,29-Mar-02,"Drama,Music",3,0,23,79,6,3,63,8.3
Time Out,29-Mar-02,Drama,1,0,29,88,3,1,7,6.9
Jim Brown: All American,22-Mar-02,"Biography,Sport,Documentary",4,1,2,50,2,2,3,5.9
Blade II,22-Mar-02,"Action,Adventure,Thriller,Fantasy",7,7,14,52,52,9,380,8.7
Son of the Bride,22-Mar-02,"Drama,Comedy,Romance",6,1,22,68,2,2,9,7.2
Showtime,15-Mar-02,"Action,Comedy,Crime",10,18,6,32,12,21,12,4.0
Resident Evil,15-Mar-02,"Action,Sci-Fi,Thriller,Horror",11,11,2,33,93,46,218,6.8
Harrison's Flowers,15-Mar-02,"Drama,Romance,War",12,4,15,49,4,5,6,5.5
Ice Age,15-Mar-02,"Adventure,Comedy,Animation,Family",9,1,21,60,44,8,281,8.0
Pauline and Paulette,15-Mar-02,"Drama,Comedy",1,2,20,70,0,5,4,4.7
Promises,15-Mar-02,Documentary,1,0,15,80,0,1,8,8.2
Y Tu Mamá También,15-Mar-02,"Drama,Comedy",3,0,33,88,17,48,140,6.6
All About the Benjamins,8-Mar-02,"Action,Thriller,Comedy,Crime",10,12,4,34,2,2,5,6.6
The Time Machine,8-Mar-02,"Action,Adventure,Sci-Fi",20,9,4,42,22,4,23,6.6
Borstal Boy,1-Mar-02,"Drama,Romance",11,4,6,47,1,1,8,8.1
40 Days and 40 Nights,1-Mar-02,"Drama,Comedy,Romance",17,3,13,53,20,13,71,7.7
We Were Soldiers,1-Mar-02,"Action,History,War",9,2,26,65,21,10,55,7.0
Dragonfly,22-Feb-02,"Drama,Mystery,Thriller,Fantasy,Romance",9,22,2,25,2,6,10,6.0
Queen of the Damned,22-Feb-02,"Fantasy,Horror,Music",15,14,2,30,18,18,92,7.9
How to Kill Your Neighbor's Dog,22-Feb-02,"Drama,Comedy",7,4,2,40,0,1,4,7.4
Mean Machine,22-Feb-02,"Drama,Sport,Comedy",14,5,6,45,2,2,18,7.9
Big Bad Love,22-Feb-02,Drama,11,4,9,49,0,1,3,6.8
Monsoon Wedding,22-Feb-02,"Drama,Comedy,Romance",4,0,32,77,3,3,19,7.6
Crossroads,15-Feb-02,"Adventure,Drama,Comedy,Romance,Music",13,17,1,27,11,23,47,6.3
John Q,15-Feb-02,"Drama,Thriller,Crime",15,14,4,30,24,7,42,6.6
Super Troopers,15-Feb-02,"Mystery,Comedy,Crime",14,3,7,48,14,11,81,7.6
Hart's War,15-Feb-02,"Drama,War",18,3,11,49,13,4,11,5.7
Return to Never Land,15-Feb-02,"Adventure,Fantasy,Animation,Family",14,5,7,49,8,4,12,6.3
Wendigo,15-Feb-02,"Mystery,Thriller,Horror",7,1,11,63,2,5,2,4.1
Scratch,15-Feb-02,"Music,Documentary",1,0,22,77,1,6,4,4.5
Rollerball,8-Feb-02,"Action,Sci-Fi,Sport",3,24,1,14,5,44,5,1.5
Collateral Damage,8-Feb-02,"Action,Thriller",11,16,7,33,19,6,41,7.6
Big Fat Liar,8-Feb-02,"Adventure,Comedy,Family",9,10,5,36,13,7,71,8.4
"Scotland, Pa.",8-Feb-02,"Comedy,Crime",7,6,12,49,4,0,3,6.6
Slackers,1-Feb-02,"Comedy,Romance",1,27,0,12,1,25,15,3.8
A Rumor of Angels,1-Feb-02,Drama,5,6,2,35,0,1,11,8.0
Birthday Girl,1-Feb-02,"Thriller,Comedy,Romance,Crime",10,5,17,51,3,2,40,8.8
Kung Pow: Enter the Fist,25-Jan-02,"Action,Comedy",2,11,1,14,16,31,319,8.6
A Walk to Remember,25-Jan-02,"Drama,Romance",8,14,4,35,24,21,172,8.1
Escaflowne: The Movie,25-Jan-02,"Action,Adventure,Sci-Fi,Drama,Thriller,Fantasy,Romance,Animation",6,0,1,50,0,4,9,6.5
Storytelling,25-Jan-02,"Drama,Comedy",18,3,10,50,6,1,11,7.2
The Mothman Prophecies,25-Jan-02,"Drama,Mystery,Thriller,Horror",18,3,11,52,8,6,83,8.5
Beijing Bicycle,25-Jan-02,Drama,10,0,10,61,3,4,22,7.9
The Count of Monte Cristo,25-Jan-02,"Action,Adventure,Drama,History,Thriller,Romance,Crime",11,1,21,61,11,8,185,8.8
The Son's Room,25-Jan-02,"Drama,Mystery",6,1,27,73,2,1,13,7.6
Metropolis,25-Jan-02,"Action,Adventure,Sci-Fi,Drama,Thriller,Romance,Crime,Animation",4,0,12,75,6,2,19,7.3
State Property,18-Jan-02,"Action,Drama,Crime",1,7,0,9,0,20,10,3.2
Snow Dogs,18-Jan-02,"Adventure,Sport,Comedy,Family",11,14,1,29,11,6,14,6.3
Orange County,11-Jan-02,"Drama,Comedy",15,6,7,48,8,3,24,7.2
Brotherhood of the Wolf,11-Jan-02,"Action,History,Mystery,Horror",8,5,20,57,7,2,30,7.4
Impostor,4-Jan-02,"Action,Sci-Fi,Drama,Thriller",8,13,5,33,4,2,9,6.5
Rivers and Tides: Andy Goldsworthy Working with Time,2-Jan-02,Documentary,2,0,18,82,0,2,9,7.6
I Am Sam,28-Dec-01,Drama,8,19,6,28,25,14,60,6.7
Charlotte Gray,28-Dec-01,"Drama,Thriller,Romance,War",17,3,8,48,4,1,10,7.7
Dark Blue World,28-Dec-01,"Action,Drama,Romance,War",10,1,12,56,0,4,17,7.6
Black Hawk Down,28-Dec-01,"Action,Drama,War",8,1,24,74,21,14,243,8.0
Monster's Ball,26-Dec-01,"Drama,Romance",6,1,25,69,14,47,35,3.9
Gosford Park,26-Dec-01,"Drama,Mystery,Comedy",1,1,32,90,13,17,116,7.4
The Shipping News,25-Dec-01,"Drama,Romance",18,3,10,47,8,0,9,7.2
Ali,25-Dec-01,"Biography,Drama,Sport",14,0,25,65,22,3,35,6.7
The Majestic,21-Dec-01,"Drama,Romance",8,17,5,27,14,3,38,7.4
How High,21-Dec-01,Comedy,8,12,1,29,8,36,34,4.7
Kate & Leopold,21-Dec-01,"Fantasy,Comedy,Romance",15,5,7,44,16,15,179,8.7
Jimmy Neutron: Boy Genius,21-Dec-01,"Adventure,Sci-Fi,Comedy,Animation,Family",7,1,13,65,18,15,47,6.4
A Beautiful Mind,21-Dec-01,"Biography,Drama",9,2,22,72,38,16,343,8.1
Joe Somebody,19-Dec-01,"Drama,Comedy,Romance",11,6,4,42,4,1,13,7.8
Little Otik,19-Dec-01,"Drama,Thriller,Fantasy,Horror,Comedy,Animation",3,0,10,74,0,1,9,8.5
The Lord of the Rings: The Fellowship of the Ring,19-Dec-01,"Action,Adventure,Fantasy",1,0,33,92,50,59,1816,9.1
Not Another Teen Movie,14-Dec-01,Comedy,8,11,3,32,22,15,35,6.3
Vanilla Sky,14-Dec-01,"Sci-Fi,Mystery,Thriller,Romance",12,9,12,45,33,58,309,7.9
Kandahar,14-Dec-01,"Biography,Drama,War",3,0,25,76,1,2,10,7.1
Iris,14-Dec-01,"Biography,Drama,Romance",5,0,25,76,3,1,14,7.3
The Royal Tenenbaums,14-Dec-01,"Drama,Comedy",6,0,28,76,32,17,243,7.9
Lantana,14-Dec-01,"Drama,Mystery,Thriller,Crime",1,1,27,84,3,2,30,8.3
Behind the Sun,12-Dec-01,Drama,4,0,15,73,0,2,5,6.9
Tuvalu,7-Dec-01,"Drama,Comedy,Romance",5,1,6,58,0,2,5,6.9
In July,7-Dec-01,"Adventure,Comedy,Romance",2,0,10,71,1,1,8,7.5
